Date and time (UTC),Rocket,Rocket,Flight number,Launch site,Launch site,LSP,LSP,Year
23 June 11:19,Commercial Titan III,Commercial Titan III,,Cape Canaveral LC-40,Cape Canaveral LC-40,Martin Marietta,Martin Marietta,1990
23 June 11:19,,,,,,,,1990
23 June 11:19,,Intelsat 604,Intelsat,Geosynchronous,Communications,In orbit,Successful,1990
27 June 22:30,Tsyklon-3,Tsyklon-3,,Plesetsk Site 32,Plesetsk Site 32,,,1990
27 June 22:30,,,,,,,,1990
27 June 22:30,,Meteor-2-19,,Low Earth,Earth Sciences,In orbit,Successful,1990
July[edit],July[edit],July[edit],July[edit],July[edit],July[edit],July[edit],July[edit],1990
3 July,Soyuz-U,Soyuz-U,,Plesetsk Site 16/2,Plesetsk Site 16/2,,,1990
3 July,,,,,,,,1990
3 July,,Yantar-4K2,,Intended: Low Earth,Reconnaissance,3 July,Launch failure,1990
11 July 10:00,Soyuz-U2,Soyuz-U2,,Baikonur Site 1/5,Baikonur Site 1/5,,,1990
11 July 10:00,,,,,,,,1990
11 July 10:00,,/Gamma,CNES,Low Earth,Astronomy,28 February 1992,Successful,1990
16 July 00:40,Long March 2E,Long March 2E,,Xichang LC-2,Xichang LC-2,,,1990
16 July 00:40,,,,,,,,1990
16 July 00:40,,Badr-1,SUPARCO,Low Earth,Communications,8 December,Successful,1990
16 July 00:40,,HS-601,,Low Earth,Boilerplate spacecraft,In orbit,Successful,1990
16 July 00:40,,Maiden flight of Long March 2E,Maiden flight of Long March 2E,Maiden flight of Long March 2E,Maiden flight of Long March 2E,Maiden flight of Long March 2E,Maiden flight of Long March 2E,1990
17 July 09:29,Soyuz-U,Soyuz-U,,Plesetsk Site 43/3,Plesetsk Site 43/3,,,1990
17 July 09:29,,,,,,,,1990
17 July 09:29,,Resurs-F7,,Low Earth,Reconnaissance,16 August,Successful,1990
18 July 21:46,Proton-K/DM-2,Proton-K/DM-2,,Baikonur Site 200/39,Baikonur Site 200/39,,,1990
18 July 21:46,,,,,,,,1990
18 July 21:46,,Kosmos 2085 (Geizer 17L),,Geosynchronous,Communications,In orbit,Operational,1990
20 July 08:40,Soyuz-U,Soyuz-U,,Plesetsk,Plesetsk,,,1990
20 July 08:40,,,,,,,,1990
20 July 08:40,,Kosmos 2086 (Zenit-8),,Low Earth,Reconnaissance,3 August,Successful,1990
24 July 22:25,Ariane 4 (44L),Ariane 4 (44L),,Kourou ELA-2,Kourou ELA-2,Arianespace,Arianespace,1990
24 July 22:25,,,,,,,,1990
24 July 22:25,,TDF-2,Telediffusion,Geosynchronous,Communications,In orbit,Successful,1990
24 July 22:25,,DFS-2,,Geosynchronous,Communications,In orbit,Successful,1990
25 July 18:13,Molniya-M/2BL,Molniya-M/2BL,,Plesetsk,Plesetsk,,,1990
25 July 18:13,,,,,,,,1990
25 July 18:13,,Kosmos 2087 (Oko),,Molniya,Early warning,In orbit,Operational,1990
25 July 19:21,Atlas I,Atlas I,,Cape Canaveral LC-36B,Cape Canaveral LC-36B,,,1990
25 July 19:21,,,,,,,,1990
25 July 19:21,,CRRES,US Air Force,Geosynchronous transfer,Space Physics,In orbit,Successful,1990
25 July 19:21,,Maiden flight of Atlas I Contact with spacecraft lost on 12 October 1991 due to onboard battery failure.,Maiden flight of Atlas I Contact with spacecraft lost on 12 October 1991 due to onboard battery failure.,Maiden flight of Atlas I Contact with spacecraft lost on 12 October 1991 due to onboard battery failure.,Maiden flight of Atlas I Contact with spacecraft lost on 12 October 1991 due to onboard battery failure.,Maiden flight of Atlas I Contact with spacecraft lost on 12 October 1991 due to onboard battery failure.,Maiden flight of Atlas I Contact with spacecraft lost on 12 October 1991 due to onboard battery failure.,1990
30 July 00:06,Tsyklon-3,Tsyklon-3,,Plesetsk Site 32/1,Plesetsk Site 32/1,,,1990
30 July 00:06,,,,,,,,1990
30 July 00:06,,Kosmos 2088 (Geo-IK),,Low Earth,Earth Science,In orbit,Successful,1990
August[edit],August[edit],August[edit],August[edit],August[edit],August[edit],August[edit],August[edit],1990
1 August 09:32,Soyuz-U2,Soyuz-U2,,Baikonur Site 1/5,Baikonur Site 1/5,,,1990
1 August 09:32,,,,,,,,1990
1 August 09:32,,Soyuz TM-10,,Low Earth (Mir),Mir EO-7,10 December 06:08,Successful,1990
1 August 09:32,,Crewed orbital flight with 2 cosmonauts,Crewed orbital flight with 2 cosmonauts,Crewed orbital flight with 2 cosmonauts,Crewed orbital flight with 2 cosmonauts,Crewed orbital flight with 2 cosmonauts,Crewed orbital flight with 2 cosmonauts,1990
2 August 05:39,Delta II 6925,Delta II 6925,,Cape Canaveral LC-17A,Cape Canaveral LC-17A,McDonnell Douglas,McDonnell Douglas,1990
2 August 05:39,,,,,,,,1990
2 August 05:39,,GPS II-8 (USA-63),US Air Force,Medium Earth,Navigation,In orbit,Operational,1990
3 August 19:45,Soyuz-U,Soyuz-U,,Plesetsk,Plesetsk,,,1990
3 August 19:45,,,,,,,,1990
3 August 19:45,,Kosmos 2089 (Yantar-4K2),,Low Earth,Reconnaissance,1 October,Successful,1990
8 August 04:15,Tsyklon-3,Tsyklon-3,,Plesetsk Site 32,Plesetsk Site 32,,,1990
8 August 04:15,,,,,,,,1990
8 August 04:15,,Kosmos 2090 (Strela-3),,Low Earth,Communications,In orbit,Operational,1990
8 August 04:15,,Kosmos 2091 (Strela-3),,Low Earth,Communications,In orbit,Operational,1990
8 August 04:15,,Kosmos 2092 (Strela-3),,Low Earth,Communications,In orbit,Operational,1990
8 August 04:15,,Kosmos 2093 (Strela-3),,Low Earth,Communications,In orbit,Operational,1990
8 August 04:15,,Kosmos 2094 (Strela-3),,Low Earth,Communications,In orbit,Operational,1990
8 August 04:15,,Kosmos 2095 (Strela-3),,Low Earth,Communications,In orbit,Operational,1990
9 August 20:18,Proton-K/DM-2,Proton-K/DM-2,,Baikonur Site 200/39,Baikonur Site 200/39,,,1990
9 August 20:18,,,,,,,,1990
9 August 20:18,,Ekran-M,,Intended: Geosynchronous,Communications,9 August,Launch failure,1990
10 August 20:18,Molniya-M/ML,Molniya-M/ML,,Plesetsk,Plesetsk,,,1990
10 August 20:18,,,,,,,,1990
10 August 20:18,,Molniya 1-78,,Molniya,Communications,6 July 2007,Successful,1990
15 August 04:00,Soyuz-U2,Soyuz-U2,,Baikonur Site 1/5,Baikonur Site 1/5,,,1990
15 August 04:00,,,,,,,,1990
15 August 04:00,,Progress M-4,,Low Earth (Mir),Logistics,20 September 11:42,Successful,1990
16 August 09:54,Soyuz-U,Soyuz-U,,Plesetsk Site 43/4,Plesetsk Site 43/4,,,1990
16 August 09:54,,,,,,,,1990
16 August 09:54,,Resurs-F8,,Low Earth,Reconnaissance,1 September,Successful,1990
18 August 00:42,Delta II 6925,Delta II 6925,,Cape Canaveral LC-17B,Cape Canaveral LC-17B,McDonnell Douglas,McDonnell Douglas,1990
18 August 00:42,,,,,,,,1990
18 August 00:42,,Marco Polo 2,,Geosynchronous,Communications,In orbit,Successful,1990
23 August 16:17,Tsyklon-2,Tsyklon-2,,Baikonur Site 90/20,Baikonur Site 90/20,,,1990
23 August 16:17,,,,,,,,1990
23 August 16:17,,Kosmos 2096 (US-P),,Low Earth,Naval Reconnaissance,30 August 1992,Successful,1990
28 August 07:49,Molniya-M/2BL,Molniya-M/2BL,,Plesetsk,Plesetsk,,,1990
28 August 07:49,,,,,,,,1990
28 August 07:49,,Kosmos 2097 (Oko),,Molniya,Early warning,In orbit,Operational,1990
28 August 09:05,H-1,H-1,,Tanegashima LA-N,Tanegashima LA-N,Mitsubishi,Mitsubishi,1990
28 August 09:05,,,,,,,,1990
28 August 09:05,,BS 3A,,Geosynchronous,Communications,In orbit,Successful,1990
28 August 15:45,Kosmos-3M,Kosmos-3M,,Plesetsk Site 133/3,Plesetsk Site 133/3,,,1990
28 August 15:45,,,,,,,,1990
28 August 15:45,,Kosmos 2098 (Taifun-1),,Low Earth,Earth Science,In orbit,Successful,1990
30 August 22:46,Ariane 4 (44LP),Ariane 4 (44LP),,Kourou ELA-2,Kourou ELA-2,Arianespace,Arianespace,1990
30 August 22:46,,,,,,,,1990
30 August 22:46,,Skynet 4C,MoD,Geosynchronous,Communications,In orbit,Operational,1990
30 August 22:46,,Eutelsat 2F1,Eutelsat,Geosynchronous,Communications,In orbit,Successful,1990
31 August 08:00,Soyuz-U,Soyuz-U,,Plesetsk,Plesetsk,,,1990
31 August 08:00,,,,,,,,1990
31 August 08:00,,Kosmos 2099 (Zenit-8),,Low Earth,Reconnaissance,14 September,Successful,1990
September[edit],September[edit],September[edit],September[edit],September[edit],September[edit],September[edit],September[edit],1990
3 September 00:53,Long March 4A,Long March 4A,,Taiyuan LC-1,Taiyuan LC-1,,,1990
3 September 00:53,,,,,,,,1990
3 September 00:53,,Feng Yun 1B,,Sun-synchronous,Weather satellite,In orbit,Successful,1990
3 September 00:53,,Qi Qiu Weixing 1,,Sun-synchronous,Atmospheric research,11 March 1991,Successful,1990
3 September 00:53,,Qi Qiu Weixing 2,,Sun-synchronous,Atmospheric research,24 July 1991,Successful,1990
3 September 00:53,,Final flight of Long March 4A,Final flight of Long March 4A,Final flight of Long March 4A,Final flight of Long March 4A,Final flight of Long March 4A,Final flight of Long March 4A,1990
7 September 11:59,Soyuz-U,Soyuz-U,,Plesetsk Site 16/2,Plesetsk Site 16/2,,,1990
7 September 11:59,,,,,,,,1990
7 September 11:59,,Resurs-F9,,Low Earth,Reconnaissance,21 September,Successful,1990
14 September 05:59,Kosmos-3M,Kosmos-3M,,Plesetsk Site 133/3,Plesetsk Site 133/3,,,1990
14 September 05:59,,,,,,,,1990
14 September 05:59,,Kosmos 2100 (Parus),,Low Earth,Navigation,In orbit,Operational,1990
20 September 20:16,Molniya-M/ML,Molniya-M/ML,,Plesetsk,Plesetsk,,,1990
20 September 20:16,,,,,,,,1990
20 September 20:16,,Molniya 3-54L,,Molniya,Communications,In orbit,Operational,1990
27 September 10:37,Soyuz-U2,Soyuz-U2,,Baikonur Site 1/5,Baikonur Site 1/5,,,1990
27 September 10:37,,,,,,,,1990
27 September 10:37,,Progress M-5,,Low Earth (Mir),Logistics,28 November 11:04,Successful,1990
28 September 07:30,Tsyklon-3,Tsyklon-3,,Plesetsk Site 32,Plesetsk Site 32,,,1990
28 September 07:30,,,,,,,,1990
28 September 07:30,,Meteor-2-20,,Low Earth,Earth Science,In orbit,Successful,1990
October[edit],October[edit],October[edit],October[edit],October[edit],October[edit],October[edit],October[edit],1990
1 October 11:00,Soyuz-U2,Soyuz-U2,,Baikonur Site 1/5,Baikonur Site 1/5,,,1990
1 October 11:00,,,,,,,,1990
1 October 11:00,,Kosmos 2101 (Orlets-1),,Low Earth,Reconnaissance,30 November,Successful,1990
1 October 21:56,Delta II 6925,Delta II 6925,,Cape Canaveral LC-17A,Cape Canaveral LC-17A,McDonnell Douglas,McDonnell Douglas,1990
1 October 21:56,,,,,,,,1990
1 October 21:56,,GPS II-9 (USA-64),US Air Force,Medium Earth,Navigation,In orbit,Successful,1990
4 October,Zenit-2,Zenit-2,,Baikonur Site 45/2,Baikonur Site 45/2,,,1990
4 October,,,,,,,,1990
4 October,,Tselina-2,,Intended: Low Earth,ELINT,T+5 seconds,Launch failure,1990
4 October,,"First stage engine failure five seconds after launch. Subsequent explosion completely destroyed the launch pad, which was not rebuilt.","First stage engine failure five seconds after launch. Subsequent explosion completely destroyed the launch pad, which was not rebuilt.","First stage engine failure five seconds after launch. Subsequent explosion completely destroyed the launch pad, which was not rebuilt.","First stage engine failure five seconds after launch. Subsequent explosion completely destroyed the launch pad, which was not rebuilt.","First stage engine failure five seconds after launch. Subsequent explosion completely destroyed the launch pad, which was not rebuilt.","First stage engine failure five seconds after launch. Subsequent explosion completely destroyed the launch pad, which was not rebuilt.",1990
5 October 06:14,Long March 2C,Long March 2C,,Jiuquan LA-2B,Jiuquan LA-2B,,,1990
5 October 06:14,,,,,,,,1990
5 October 06:14,,FSW-1-3,,Low Earth,Reconnaissance,13 October 03:59,Successful,1990
6 October 11:47,Space Shuttle Discovery,Space Shuttle Discovery,,Kennedy LC-39B,Kennedy LC-39B,,,1990
6 October 11:47,,,,,,,,1990
6 October 11:47,,STS-41,NASA,Low Earth,Satellite deployment,10 October,Successful,1990
6 October 11:47,,/Ulysses,ESA/NASA,Heliocentric,Solar probe,In orbit,Successful,1990
6 October 11:47,,Crewed orbital flight with 5 astronauts,Crewed orbital flight with 5 astronauts,Crewed orbital flight with 5 astronauts,Crewed orbital flight with 5 astronauts,Crewed orbital flight with 5 astronauts,Crewed orbital flight with 5 astronauts,1990
12 October 22:58,Ariane 4 (44L),Ariane 4 (44L),,Kourou ELA-2,Kourou ELA-2,Arianespace,Arianespace,1990
12 October 22:58,,,,,,,,1990
12 October 22:58,,SBS 6,SBS,Geosynchronous,Communications,In orbit,Successful,1990
12 October 22:58,,Galaxy 6,PanAmSat,Geosynchronous,Communications,In orbit,Successful,1990
16 October 19:00,Soyuz-U,Soyuz-U,,Plesetsk,Plesetsk,,,1990
16 October 19:00,,,,,,,,1990
16 October 19:00,,Kosmos 2102 (Yantar-4K2),,Low Earth,Reconnaissance,12 December,Successful,1990
30 October 23:16,Delta II 6925,Delta II 6925,,Cape Canaveral LC-17B,Cape Canaveral LC-17B,McDonnell Douglas,McDonnell Douglas,1990
30 October 23:16,,,,,,,,1990
30 October 23:16,,Inmarsat 2F1,Inmarsat,Geosynchronous,Communications,In orbit,Operational,1990
November[edit],November[edit],November[edit],November[edit],November[edit],November[edit],November[edit],November[edit],1990
3 November 14:40,Proton-K/DM-2,Proton-K/DM-2,,Baikonur Site 81/23,Baikonur Site 81/23,,,1990
3 November 14:40,,,,,,,,1990
3 November 14:40,,Gorizont 21,,Geosynchronous,Communications,In orbit,Successful,1990
13 November 00:37,Titan IVA (402)/IUS,Titan IVA (402)/IUS,,Cape Canaveral LC-41,Cape Canaveral LC-41,Martin Marietta,Martin Marietta,1990
13 November 00:37,,,,,,,,1990
13 November 00:37,,USA-65 (DSP-15),US Air Force,Geosynchronous,Early warning,In orbit,Operational,1990
14 November 06:33,Tsyklon-2,Tsyklon-2,,Baikonur Site 90/20,Baikonur Site 90/20,,,1990
14 November 06:33,,,,,,,,1990
14 November 06:33,,Kosmos 2103 (US-P),,Low Earth,Naval Reconnaissance,3 April 1991,Successful,1990
15 November 23:48,Space Shuttle Atlantis,Space Shuttle Atlantis,,Kennedy LC-39A,Kennedy LC-39A,,,1990
15 November 23:48,,,,,,,,1990
15 November 23:48,,STS-38,NASA,Low Earth,Satellite deployment,20 November 21:42,Successful,1990
15 November 23:48,,USA-67 (SDS-2),NRO,Geosynchronous,Communications,In orbit,Operational,1990
15 November 23:48,,Prowler,NRO,Geosynchronous,Satellite inspection Technology,In orbit,Successful,1990
15 November 23:48,,Crewed orbital flight with 5 astronauts,Crewed orbital flight with 5 astronauts,Crewed orbital flight with 5 astronauts,Crewed orbital flight with 5 astronauts,Crewed orbital flight with 5 astronauts,Crewed orbital flight with 5 astronauts,1990
16 November 16:30,Soyuz-U,Soyuz-U,,Plesetsk,Plesetsk,,,1990
16 November 16:30,,,,,,,,1990
16 November 16:30,,Kosmos 2104 (Zenit-8),,Low Earth,Reconnaissance,4 December,Successful,1990
20 November 02:33,Molniya-M/2BL,Molniya-M/2BL,,Plesetsk,Plesetsk,,,1990
20 November 02:33,,,,,,,,1990
20 November 02:33,,Kosmos 2105 (Oko),,Molniya,Early warning,16 January 2008,Successful,1990
20 November 23:11,Ariane 4 (42P),Ariane 4 (42P),,Kourou ELA-2,Kourou ELA-2,Arianespace,Arianespace,1990
20 November 23:11,,,,,,,,1990
20 November 23:11,,Satcom C1,GE Americom,Geosynchronous,Communications,In orbit,Successful,1990
20 November 23:11,,GStar 4,Spacenet,Geosynchronous,Communications,In orbit,Successful,1990
20 November 23:11,,Maiden flight of Ariane 4 (42P),Maiden flight of Ariane 4 (42P),Maiden flight of Ariane 4 (42P),Maiden flight of Ariane 4 (42P),Maiden flight of Ariane 4 (42P),Maiden flight of Ariane 4 (42P),1990
23 November 03:51,Molniya-M/ML,Molniya-M/ML,,Plesetsk,Plesetsk,,,1990
23 November 03:51,,,,,,,,1990
23 November 03:51,,Molniya 1-79,,Molniya,Communications,30 August 2005,Successful,1990
23 November 13:22,Proton-K/DM-2,Proton-K/DM-2,,Baikonur Site 200/39,Baikonur Site 200/39,,,1990
23 November 13:22,,,,,,,,1990
23 November 13:22,,Gorizont 22,,Geosynchronous,Communications,In orbit,Operational,1990
26 November 21:39,Delta II 7925,Delta II 7925,,Cape Canaveral LC-17A,Cape Canaveral LC-17A,McDonnell Douglas,McDonnell Douglas,1990
26 November 21:39,,,,,,,,1990
26 November 21:39,,GPS IIA-1 (USA-66),US Air Force,Medium Earth,Navigation,In orbit,Successful,1990
26 November 21:39,,Maiden flight of Delta II 7925,Maiden flight of Delta II 7925,Maiden flight of Delta II 7925,Maiden flight of Delta II 7925,Maiden flight of Delta II 7925,Maiden flight of Delta II 7925,1990
28 November 16:33,Tsyklon-3,Tsyklon-3,,Plesetsk Site 32,Plesetsk Site 32,,,1990
28 November 16:33,,,,,,,,1990
28 November 16:33,,Kosmos 2106 (Tselina-D),,Low Earth,ELINT,7 April 2000,Successful,1990
December[edit],December[edit],December[edit],December[edit],December[edit],December[edit],December[edit],December[edit],1990
1 December 15:57,Atlas-E/Star-37,Atlas-E/Star-37,,Vandenberg SLC-3W,Vandenberg SLC-3W,Lockheed,Lockheed,1990
1 December 15:57,,,,,,,,1990
1 December 15:57,,USA-68 (DMSP-5D2 F10),US Air Force,Sun-synchronous,Weather satellite,In orbit,Successful,1990
2 December 06:49,Space Shuttle Columbia,Space Shuttle Columbia,,Kennedy LC-39B,Kennedy LC-39B,,,1990
2 December 06:49,,,,,,,,1990
2 December 06:49,,STS-35,NASA,Low Earth,Astronomy,10 December 23:54,Successful,1990
2 December 06:49,,Crewed orbital flight with 7 astronauts,Crewed orbital flight with 7 astronauts,Crewed orbital flight with 7 astronauts,Crewed orbital flight with 7 astronauts,Crewed orbital flight with 7 astronauts,Crewed orbital flight with 7 astronauts,1990
2 December 08:13,Soyuz-U2,Soyuz-U2,,Baikonur Site 1/5,Baikonur Site 1/5,,,1990
2 December 08:13,,,,,,,,1990
2 December 08:13,,Soyuz TM-11,,Low Earth (Mir),Mir EO-8,26 May 1991 10:04,Successful,1990
2 December 08:13,,Crewed orbital flight with 3 cosmonauts including the first Japanese space traveler.,Crewed orbital flight with 3 cosmonauts including the first Japanese space traveler.,Crewed orbital flight with 3 cosmonauts including the first Japanese space traveler.,Crewed orbital flight with 3 cosmonauts including the first Japanese space traveler.,Crewed orbital flight with 3 cosmonauts including the first Japanese space traveler.,Crewed orbital flight with 3 cosmonauts including the first Japanese space traveler.,1990
4 December 00:48,Tsyklon-2,Tsyklon-2,,Baikonur Site 90/20,Baikonur Site 90/20,,,1990
4 December 00:48,,,,,,,,1990
4 December 00:48,,Kosmos 2107 (US-P),,Low Earth,Naval Reconnaissance,6 April 1992,Successful,1990
4 December 18:30,Soyuz-U,Soyuz-U,,Plesetsk,Plesetsk,,,1990
4 December 18:30,,,,,,,,1990
4 December 18:30,,Kosmos 2108 (Yantar-4K2),,Low Earth,Reconnaissance,28 January 1991,Successful,1990
8 December 02:43,Proton-K/DM-2,Proton-K/DM-2,,Baikonur Site 81/23,Baikonur Site 81/23,,,1990
8 December 02:43,,,,,,,,1990
8 December 02:43,,Kosmos 2109 (GLONASS),,Medium Earth,Navigation,In orbit,Operational,1990
8 December 02:43,,Kosmos 2110 (GLONASS),,Medium Earth,Navigation,In orbit,Operational,1990
8 December 02:43,,Kosmos 2111 (GLONASS),,Medium Earth,Navigation,In orbit,Operational,1990
10 December 07:54,Kosmos-3M,Kosmos-3M,,Plesetsk Site 133/3,Plesetsk Site 133/3,,,1990
10 December 07:54,,,,,,,,1990
10 December 07:54,,Kosmos 2112 (Strela-2M),,Low Earth,Communications,In orbit,Successful,1990
20 December 11:35,Proton-K/DM-2,Proton-K/DM-2,,Baikonur Site 81/23,Baikonur Site 81/23,,,1990
20 December 11:35,,,,,,,,1990
20 December 11:35,,Raduga 26,,Geosynchronous,Communications,In orbit,Operational,1990
21 December 06:20,Soyuz-U,Soyuz-U,,Baikonur,Baikonur,,,1990
21 December 06:20,,,,,,,,1990
21 December 06:20,,Kosmos 2113 (Yantar-4KS1),,Low Earth,Reconnaissance,11 June 1991,Successful,1990
22 December 07:28,Tsyklon-3,Tsyklon-3,,Plesetsk Site 32,Plesetsk Site 32,,,1990
